Date,away_team,away_score,home_team,home_score,innings
2025-04-03 00:00:00,SDSU,8.0,Cal Poly,7.0,9.0
2025-04-03 00:00:00,UCSD,0.0,USC,5.0,9.0
2025-04-09 00:00:00,Fresno St,5.0,Cal Poly,2.0,9.0
2025-04-09 00:00:00,Bakersfield,1.0,Pacific,11.0,9.0
2025-04-09 00:00:00,LMU,6.0,UCSB,8.0,9.0
2025-04-09 00:00:00,LBSU,6.0,SDSU,3.0,9.0
2025-04-09 00:00:00,UCI,5.0,USC,12.0,9.0
2025-04-09 00:00:00,USD,7.0,UCSD,1.0,9.0
2025-04-10 00:00:00,SDSU,18.0,UCSD,8.0,9.0
2025-04-10 00:00:00,UCR,5.0,LMU,11.0,9.0
2025-04-16 00:00:00,Santa Clara,3.0,Cal Poly,9.0,9.0
2025-04-16 00:00:00,ASU,3.0,Fullerton,1.0,9.0
2025-04-16 00:00:00,CSUN,9.0,Pepperdine,1.0,9.0
2025-04-16 00:00:00,SDSU,5.0,LBSU,12.0,9.0
2025-04-16 00:00:00,UCLA,0.0,UCSB,6.0,9.0
2025-04-17 00:00:00,USC,12.0,UCI,4.0,9.0
2025-04-17 00:00:00,ASU,4.0,Fullerton,14.0,9.0
2025-04-19 00:00:00,SDSU,3.0,UCI,4.0,9.0
2025-04-20 00:00:00,UCI,9.0,SDSU,8.0,9.0
2025-04-21 00:00:00,SDSU,6.0,UCI,7.0,9.0
2025-04-23 00:00:00,USC,6.0,Fullerton,4.0,9.0
2025-04-23 00:00:00,CSUN,15.0,Fresno St,2.0,9.0
2025-04-23 00:00:00,UCSB,4.0,LMU,9.0,9.0
2025-04-23 00:00:00,UCI,9.0,UCLA,7.0,9.0
2025-04-30 00:00:00,Cal Poly,13.0,Fresno St,8.0,9.0
2025-04-30 00:00:00,Pacific,1.0,Bakersfield,11.0,9.0
2025-04-30 00:00:00,SDSU,0.0,CSUN,2.0,9.0
2025-04-30 00:00:00,UCSD,5.0,ASU,15.0,9.0
2025-04-30 00:00:00,UCI,8.0,USD,4.0,9.0
2025-05-01 00:00:00,UCSD,8.0,ASU,19.0,9.0
2025-05-03 00:00:00,Fullerton,2.0,UCLA,1.0,9.0
2025-05-04 00:00:00,UCLA,4.0,Fullerton,1.0,9.0
2025-05-05 00:00:00,Fullerton,4.0,UCLA,11.0,9.0
2025-05-06 00:00:00,LMU,10.0,UCR,12.0,9.0
2025-05-07 00:00:00,Cal Poly,2.0,Santa Clara,4.0,9.0
2025-05-07 00:00:00,Fullerton,7.0,LMU,9.0,9.0
2025-05-07 00:00:00,Pepperdine,5.0,UCSB,7.0,9.0
2025-05-07 00:00:00,UCLA,6.0,UCI,9.0,9.0
2025-05-07 00:00:00,UCSD,8.0,USD,9.0,9.0
2025-05-07 00:00:00,USC,6.0,LBSU,7.0,9.0
2025-05-10 00:00:00,Utah Tech,2.0,Cal Poly,7.0,9.0
2025-05-11 00:00:00,Utah Tech,2.0,Cal Poly,3.0,9.0
2025-05-11 00:00:00,Utah Tech,6.0,Cal Poly,2.0,9.0
2025-05-12 00:00:00,Utah Tech,1.0,Cal Poly,8.0,9.0
2025-05-14 00:00:00,Cal Poly,12.0,Pepperdine,6.0,9.0
2025-05-14 00:00:00,Bakersfield,4.0,Fresno St,2.0,9.0
2025-05-14 00:00:00,LMU,2.0,UCI,7.0,9.0
2025-05-14 00:00:00,UCSD,2.0,SDSU,3.0,9.0
2025-05-31 00:00:00,Fresno St,6.0,UCSB,9.0,9.0
2025-06-01 00:00:00,UCI,3.0,OSU,5.0,9.0
2025-06-02 00:00:00,USD,2.0,UCSB,4.0,9.0
2025-06-03 00:00:00,OSU,11.0,UCI,6.0,9.0
2025-02-20 00:00:00,OSU,11.0,UCSB,0.0,9.0
2025-02-20 00:00:00,Cal Poly,12.0,SJSU,10.0,9.0
2025-02-21 00:00:00,CSUN,7.0,SDSU,5.0,9.0
2025-02-21 00:00:00,LBSU,5.0,LMU,7.0,9.0
2025-02-21 00:00:00,UCI,8.0,USC,7.0,9.0
2025-02-26 00:00:00,Pepperdine,5.0,CSUN,4.0,9.0
2025-02-27 00:00:00,UCI,14.0,USD,6.0,9.0
2025-02-28 00:00:00,Pepperdine,5.0,CSUN,6.0,9.0
2025-03-01 00:00:00,UCR,6.0,USC,5.0,9.0
2025-03-02 00:00:00,OSU,5.0,Cal Poly,4.0,9.0
2025-03-03 00:00:00,OSU,7.0,Cal Poly,2.0,9.0
2025-03-03 00:00:00,UCI,16.0,ASU,6.0,9.0
2025-03-03 00:00:00,Santa Clara,6.0,UCSD,1.0,9.0
2025-03-04 00:00:00,OSU,2.0,Cal Poly,4.0,9.0
2025-03-04 00:00:00,UCI,10.0,ASU,9.0,9.0
2025-03-04 00:00:00,LMU,7.0,UCR,1.0,9.0
2025-03-04 00:00:00,Santa Clara,4.0,UCSD,7.0,9.0
2025-03-04 00:00:00,OSU,3.0,Cal Poly,1.0,9.0
2025-03-05 00:00:00,UCI,7.0,ASU,2.0,9.0
2025-03-05 00:00:00,LMU,2.0,UCR,10.0,9.0
2025-03-05 00:00:00,Santa Clara,7.0,UCSD,6.0,9.0
2025-03-05 00:00:00,LMU,5.0,UCR,3.0,9.0
2025-03-07 00:00:00,LBSU,6.0,UCLA,7.0,9.0
2025-03-07 00:00:00,LMU,7.0,UCI,4.0,9.0
